2024-08-07 16:52:10,392  | py-experimenter - INFO     | Found 4 keyfields
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 98, in _valid_logtable_logs
    for column, _ in logtable_entries.items():
                     ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'items'

2025-01-26 18:36:48,851  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 18:46:44,161  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 18:46:44,161  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 18:46:44,161  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 18:46:44,161  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 18:46:44,161  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 18:46:44,161  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 18:46:44,161  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 18:46:44,218  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 18:47:08,804  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 305, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 183, in evaluate
    result_processor.process_logs({"results": metrics})
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 78, in process_logs
    if not self._valid_logtable_logs(logs):
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 98, in _valid_logtable_logs
    for column, _ in logtable_entries.items():
                     ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'items'

2025-01-26 18:48:05,361  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 305, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 183, in evaluate
    result_processor.process_logs({"results": metrics})
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 78, in process_logs
    if not self._valid_logtable_logs(logs):
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 98, in _valid_logtable_logs
    for column, _ in logtable_entries.items():
                     ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'items'

2025-01-26 18:48:05,554  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 305, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 183, in evaluate
    result_processor.process_logs({"results": metrics})
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 78, in process_logs
    if not self._valid_logtable_logs(logs):
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 98, in _valid_logtable_logs
    for column, _ in logtable_entries.items():
                     ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'items'

2025-01-26 18:48:05,639  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 305, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 183, in evaluate
    result_processor.process_logs({"results": metrics})
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 78, in process_logs
    if not self._valid_logtable_logs(logs):
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 98, in _valid_logtable_logs
    for column, _ in logtable_entries.items():
                     ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'items'

2025-01-26 18:48:05,679  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 19:01:20,007  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 19:01:20,007  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 19:01:20,008  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 19:01:20,008  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 19:01:20,008  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 19:01:20,008  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 19:01:20,008  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 19:01:20,061  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 19:01:38,923  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 305, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 183, in evaluate
    result_processor.process_logs({"results": metrics})
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 78, in process_logs
    if not self._valid_logtable_logs(logs):
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 98, in _valid_logtable_logs
    for column, _ in logtable_entries.items():
                     ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'items'

2025-01-26 19:02:07,733  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 305, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 183, in evaluate
    result_processor.process_logs({"results": metrics})
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 78, in process_logs
    if not self._valid_logtable_logs(logs):
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 98, in _valid_logtable_logs
    for column, _ in logtable_entries.items():
                     ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'items'

2025-01-26 19:02:07,762  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 305, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 183, in evaluate
    result_processor.process_logs({"results": metrics})
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 78, in process_logs
    if not self._valid_logtable_logs(logs):
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 98, in _valid_logtable_logs
    for column, _ in logtable_entries.items():
                     ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'items'

2025-01-26 19:02:07,790  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 19:18:13,889  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 19:18:13,889  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 19:18:13,889  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 19:18:13,889  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 19:18:13,889  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 19:18:13,889  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 19:18:13,889  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 19:18:13,944  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 19:18:26,541  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/database_connector.py", line 57, in execute
    cursor.execute(sql_statement, values)
sqlite3.ProgrammingError: Error binding parameter 5: type 'tuple' is not supported

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 305, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 183, in evaluate
    result_processor.process_logs({"results": metrics})
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 89, in process_logs
    self.db_connector.execute_queries(queries)
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/database_connector.py", line 377, in execute_queries
    self.execute(cursor, query[0], tuple(query[1]))
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/database_connector.py", line 59, in execute
    raise DatabaseConnectionError(f"error \n{e}\n raised when executing sql statement.")
py_experimenter.exceptions.DatabaseConnectionError: error 
Error binding parameter 5: type 'tuple' is not supported
 raised when executing sql statement.

2025-01-26 19:18:33,653  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/database_connector.py", line 57, in execute
    cursor.execute(sql_statement, values)
sqlite3.ProgrammingError: Error binding parameter 5: type 'tuple' is not supported

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 305, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 183, in evaluate
    result_processor.process_logs({"results": metrics})
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 89, in process_logs
    self.db_connector.execute_queries(queries)
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/database_connector.py", line 377, in execute_queries
    self.execute(cursor, query[0], tuple(query[1]))
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/database_connector.py", line 59, in execute
    raise DatabaseConnectionError(f"error \n{e}\n raised when executing sql statement.")
py_experimenter.exceptions.DatabaseConnectionError: error 
Error binding parameter 5: type 'tuple' is not supported
 raised when executing sql statement.

2025-01-26 19:18:33,712  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 19:20:09,185  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 19:20:09,185  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 19:20:09,185  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 19:20:09,185  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 19:20:09,186  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 19:20:09,186  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 19:20:09,186  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 19:20:09,237  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 19:20:39,060  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 19:20:39,061  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 19:20:39,061  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 19:20:39,061  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 19:20:39,061  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 19:20:39,061  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 19:20:39,061  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 19:20:39,114  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 19:21:01,298  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 19:28:31,083  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 19:28:31,084  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 19:28:31,084  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 19:28:31,084  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 19:28:31,084  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 19:28:31,084  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 19:28:31,084  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 19:28:31,085  | py-experimenter - INFO     | No rows to add. All the 2 experiments already exist.
2025-01-26 19:28:31,378  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 19:28:44,151  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 19:28:44,151  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 19:28:44,151  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 19:28:44,151  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 19:28:44,152  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 19:28:44,152  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 19:28:44,152  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 19:28:44,204  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 19:29:10,489  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 20:31:52,842  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 20:31:52,842  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 20:31:52,842  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 20:31:52,842  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 20:31:52,842  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 20:31:52,842  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 20:31:52,843  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 20:31:52,886  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 20:33:56,670  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 20:38:51,726  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 20:38:51,727  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 20:38:51,727  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 20:38:51,727  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 20:38:51,727  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 20:38:51,727  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 20:38:51,727  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 20:38:51,748  | py-experimenter - INFO     | 2 rows successfully added to database. 2 rows were skipped.
2025-01-26 20:38:52,059  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 366, in worker
    model = LabelRankingModel(
            ^^^^^^^^^^^^^^^^^^
TypeError: LabelRankingModel.__init__() got an unexpected keyword argument 'hidden_dim'

2025-01-26 20:38:52,107  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 366, in worker
    model = LabelRankingModel(
            ^^^^^^^^^^^^^^^^^^
TypeError: LabelRankingModel.__init__() got an unexpected keyword argument 'hidden_dim'

2025-01-26 20:38:52,186  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 20:39:24,595  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 20:39:24,595  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 20:39:24,595  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 20:39:24,595  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 20:39:24,595  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 20:39:24,595  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 20:39:24,596  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 20:39:24,650  | py-experimenter - INFO     | 4 rows successfully added to database. 0 rows were skipped.
2025-01-26 20:39:25,174  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 366, in worker
    model = LabelRankingModel(
            ^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/models/ranking_models.py", line 56, in __init__
    for hidden_size in hidden_dims:
TypeError: 'int' object is not iterable

2025-01-26 20:39:25,258  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 366, in worker
    model = LabelRankingModel(
            ^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/models/ranking_models.py", line 56, in __init__
    for hidden_size in hidden_dims:
TypeError: 'int' object is not iterable

2025-01-26 20:40:21,475  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 20:42:55,923  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 20:42:55,923  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 20:42:55,923  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 20:42:55,923  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 20:42:55,923  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 20:42:55,924  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 20:42:55,924  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 20:42:55,975  | py-experimenter - INFO     | 4 rows successfully added to database. 0 rows were skipped.
2025-01-26 20:42:59,703  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 384, in worker
    if not isinstance(X_test, np.ndarray):
                      ^^^^^^
UnboundLocalError: cannot access local variable 'X_test' where it is not associated with a value

2025-01-26 20:43:00,180  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 384, in worker
    if not isinstance(X_test, np.ndarray):
                      ^^^^^^
UnboundLocalError: cannot access local variable 'X_test' where it is not associated with a value

2025-01-26 20:43:14,380  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 384, in worker
    if not isinstance(X_test, np.ndarray):
                      ^^^^^^
UnboundLocalError: cannot access local variable 'X_test' where it is not associated with a value

2025-01-26 20:45:22,635  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 20:46:18,652  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 20:46:18,652  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 20:46:18,652  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 20:46:18,652  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 20:46:18,652  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 20:46:18,652  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 20:46:18,652  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 20:46:18,696  | py-experimenter - INFO     | 4 rows successfully added to database. 0 rows were skipped.
2025-01-26 20:46:21,947  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 396, in worker
    gradient_updates = predictor._model.gradient_updates
                       ^^^^^^^^^^^^^^^^
AttributeError: 'ConformalPredictor' object has no attribute '_model'

2025-01-26 20:46:23,706  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 396, in worker
    gradient_updates = predictor._model.gradient_updates
                       ^^^^^^^^^^^^^^^^
AttributeError: 'ConformalPredictor' object has no attribute '_model'

